year_month_day_hour,HUMI,PRES,TEMP,Iws
2015-4-16 05:00,92,1006.599976,13.89999962,6.299999952
2015-4-16 06:00,93,1007.099976,13.69999981,8.099999904
2015-4-16 07:00,93,1007.900024,14.39999962,9.799999952
2015-4-16 08:00,81,1008.599976,17.89999962,1
2015-4-16 09:00,57,1009.099976,22.39999962,1.200000048
2015-4-16 10:00,53,1008.900024,23.60000038,3.200000048
2015-4-16 11:00,49,1008.5,25.20000076,1.5
2015-4-16 12:00,46,1007.900024,26.39999962,2.200000048
2015-4-16 13:00,46,1006.700012,27.79999924,2.299999952
2015-4-16 14:00,41,1005.400024,29,2
2015-4-16 15:00,39,1004.400024,29,4.700000048
2015-4-16 16:00,36,1003.599976,29.5,6.600000024
2015-4-16 17:00,43,1003.099976,28.20000076,9.500000119
2015-4-16 18:00,53,1003.200012,26.29999924,14.19999993
2015-4-16 19:00,60,1003.5,24.70000076,17.10000002
2015-4-16 20:00,67,1004.200012,23.29999924,18.5
2015-4-16 21:00,74,1004.799988,22.20000076,1.600000024
2015-4-16 22:00,84,1005.099976,20.20000076,1
2015-4-16 23:00,87,1005.400024,19.5,1.299999952
2015-4-17 00:00,90,1005,18.79999924,1
2015-4-17 01:00,92,1004.5,18.39999962,1.200000048
2015-4-17 02:00,93,1004.099976,17.70000076,2.600000024
2015-4-17 03:00,93,1003.5,17.39999962,3.800000072
2015-4-17 04:00,93,1003.400024,16.89999962,5.100000024
2015-4-17 05:00,94,1003.799988,16.60000038,6.800000072
2015-4-17 06:00,94,1003.900024,16.39999962,1.299999952
2015-4-17 07:00,95,1004.400024,16.79999924,1.399999976
2015-4-17 08:00,94,1004.900024,19.70000076,0.699999988
2015-4-17 09:00,77,1005.299988,23.60000038,1.700000048
2015-4-17 10:00,66,1005.5,24.70000076,6.200000048
2015-4-17 11:00,55,1005.299988,25.5,5.199999809
2015-4-17 12:00,55,1004.5,26.39999962,10.39999962
2015-4-17 13:00,55,1003.700012,27.70000076,14.19999957
2015-4-17 14:00,54,1002.400024,27.20000076,5.5
2015-4-17 15:00,52,1001.299988,27.10000038,11.09999991
2015-4-17 16:00,47,1000.799988,26.89999962,16.5
2015-4-17 17:00,47,1000.5,25.89999962,22
2015-4-17 18:00,51,1000.599976,24.70000076,27.5
2015-4-17 19:00,51,1000.900024,23.79999924,31.69999981
2015-4-17 20:00,60,1001.700012,23,35.19999981
2015-4-17 21:00,73,1002.299988,22.29999924,38.89999986
2015-4-17 22:00,74,1002.5,22.29999924,43.99999976
2015-4-17 23:00,73,1002.799988,22.5,48.29999995
2015-4-18 00:00,74,1003,21.89999962,50.19999993
2015-4-18 01:00,74,1002.799988,21.89999962,51.79999995
2015-4-18 02:00,76,1002.400024,21.79999924,1
2015-4-18 03:00,79,1001.799988,21.29999924,2
2015-4-18 04:00,80,1001.299988,21.10000038,2.400000095
2015-4-18 05:00,81,1001.200012,21.20000076,4.300000071
2015-4-18 06:00,82,1001.599976,21.29999924,6.399999976
2015-4-18 07:00,82,1001.900024,21.60000038,1.399999976
2015-4-18 08:00,81,1002.299988,22.10000038,3.199999928
2015-4-18 09:00,81,1002.799988,22.39999962,4.799999952
2015-4-18 10:00,80,1002.900024,23.29999924,0.899999976
2015-4-18 11:00,81,1002.400024,24.29999924,4.600000024
2015-4-18 12:00,79,1002,25.70000076,9.199999929
2015-4-18 13:00,79,1000.900024,25.79999924,13.69999993
2015-4-18 14:00,79,999.9000244,26,17.79999983
2015-4-18 15:00,79,998.9000244,26.10000038,21.39999974
2015-4-18 16:00,81,998.0999756,25.70000076,27.19999993
2015-4-18 17:00,83,997.7999878,25.60000038,31.50000012
2015-4-18 18:00,82,998,25.60000038,37.10000003
2015-4-18 19:00,83,998.4000244,25.39999962,41.29999984
2015-4-18 20:00,84,999.2000122,25.29999924,45.49999964
2015-4-18 21:00,84,999.5999756,25.20000076,49.79999984
2015-4-18 22:00,86,1000.299988,25,53.89999974
2015-4-18 23:00,87,1000.700012,24.89999962,57.39999974
2015-4-19 00:00,87,1000.799988,25,60.29999984
2015-4-19 01:00,87,1000.299988,24.89999962,64.19999993
2015-4-19 02:00,88,999.9000244,24.70000076,66.60000003
2015-4-19 03:00,87,999.4000244,24.70000076,69.19999993
2015-4-19 04:00,88,999,24.70000076,72.29999984
2015-4-19 05:00,88,999.2999878,24.70000076,75.39999974
2015-4-19 06:00,88,999.7999878,24.70000076,78.69999969
2015-4-19 07:00,88,1000,24.70000076,81.59999979
2015-4-19 08:00,86,1000.400024,25.10000038,84.89999974
2015-4-19 09:00,86,1000.799988,25.39999962,87.39999974
2015-4-19 10:00,84,1001,25.70000076,89.79999983
2015-4-19 11:00,82,1000.799988,26,92.59999979
2015-4-19 12:00,78,1000.099976,27,95.89999974
2015-4-19 13:00,74,999.0999756,27.89999962,100.0999995
2015-4-19 14:00,72,998.2999878,28.89999962,103.2999996
2015-4-19 15:00,69,997.4000244,29.5,107.4999994
2015-4-19 16:00,70,996.9000244,29.20000076,111.0999993
2015-4-19 17:00,72,996.5,28.5,115.4999994
2015-4-19 18:00,76,996.7999878,27.60000038,119.5999993
2015-4-19 19:00,81,997.0999756,26.39999962,124.3999995
2015-4-19 20:00,83,997.5,25.79999924,129.5999993
2015-4-19 21:00,84,998.7999878,25.60000038,133.1999992
2015-4-19 22:00,84,999.2000122,25.5,136.5999993
2015-4-19 23:00,84,999.5999756,25.5,139.3999993
2015-4-20 00:00,84,999,25.5,141.7999994
2015-4-20 01:00,85,999.0999756,25.39999962,143.6999993
2015-4-20 02:00,86,997.5,25.20000076,146.4999993
2015-4-20 03:00,86,997.4000244,25.39999962,148.4999993
2015-4-20 04:00,86,997.5,25.20000076,149.6999993
2015-4-20 05:00,88,998.5,25,1.899999976
2015-4-20 06:00,89,998.7000122,24.79999924,1.200000048
2015-4-20 07:00,90,999.2000122,24.5,2.100000024
2015-4-20 08:00,85,999.7000122,25.79999924,1.700000048
2015-4-20 09:00,80,1000.400024,26.79999924,0.600000024
2015-4-20 10:00,76,1000.299988,24.89999962,3.300000072
2015-4-20 11:00,83,1001.299988,23.29999924,5
2015-4-20 12:00,80,1000.099976,25.20000076,10.5
2015-4-20 13:00,80,999.4000244,24.89999962,2.799999952
2015-4-20 14:00,82,999.0999756,24.29999924,3.299999952
2015-4-20 15:00,79,998.7999878,22.79999924,5.400000095
2015-4-20 16:00,83,998.5999756,20.89999962,11.5
2015-4-20 17:00,86,998.7000122,19.89999962,17.4000001
2015-4-20 18:00,87,999.2999878,19,23.4000001
2015-4-20 19:00,88,1001.299988,18.70000076,4.900000095
2015-4-20 20:00,92,1001.700012,18.5,9
2015-4-20 21:00,91,1002.900024,17.89999962,4.800000191
2015-4-20 22:00,91,1004.200012,17.70000076,4.400000095
2015-4-20 23:00,92,1003.599976,17.20000076,9
2015-4-21 00:00,90,1003.599976,17.5,2.099999905
2015-4-21 01:00,90,1003.599976,17.60000038,4.400000095
2015-4-21 02:00,86,1003.400024,17.79999924,8.700000286
2015-4-21 03:00,84,1003.200012,17.79999924,11.90000033
2015-4-21 04:00,82,1003.5,17.89999962,2.599999905
2015-4-21 05:00,81,1003.900024,17.79999924,5.799999953
2015-4-21 06:00,81,1004.400024,17.60000038,9.500000001
2015-4-21 07:00,79,1005.400024,17.89999962,13
2015-4-21 08:00,77,1006.099976,18.39999962,17.30000019
2015-4-21 09:00,73,1007,19.5,21.20000029
2015-4-21 10:00,69,1007.299988,20.60000038,25.60000038
2015-4-21 11:00,62,1007.299988,21.70000076,4.199999809
2015-4-21 12:00,56,1006.299988,23.79999924,3.400000095
2015-4-21 13:00,54,1005.299988,24.70000076,3.299999952
2015-4-21 14:00,51,1004.799988,25.89999962,3.900000095
2015-4-21 15:00,50,1004.900024,25.89999962,4.099999905
2015-4-21 16:00,52,1004.400024,26,7.899999857
2015-4-21 17:00,52,1004.299988,25.60000038,11.39999986
2015-4-21 18:00,54,1004.799988,24.60000038,13.19999981
2015-4-21 19:00,71,1005.599976,22,2.200000048
2015-4-21 20:00,79,1006.299988,20.60000038,2.400000095
2015-4-21 21:00,83,1007.299988,19.60000038,4.900000095
2015-4-21 22:00,74,1007.900024,20.79999924,2.900000095
2015-4-21 23:00,73,1008.200012,20.70000076,1.100000024
2015-4-22 00:00,71,1008.200012,20.29999924,2.799999952
2015-4-22 01:00,74,1007.799988,19.39999962,2.599999905
2015-4-22 02:00,76,1007.400024,18.70000076,1.799999952
2015-4-22 03:00,75,1007.299988,18.39999962,3.799999952
2015-4-22 04:00,77,1007,17.60000038,5.799999952
2015-4-22 05:00,77,1008,17.29999924,3.099999905
2015-4-22 06:00,75,1008.299988,17.29999924,5.19999981
2015-4-22 07:00,69,1008.599976,18.29999924,6.69999981
2015-4-22 08:00,69,1009.900024,19.70000076,8.799999715
2015-4-22 09:00,63,1010.5,21.60000038,1.600000024
2015-4-22 10:00,58,1011,23.20000076,4.600000024
2015-4-22 11:00,52,1010.400024,24.20000076,7.500000119
2015-4-22 12:00,46,1010.099976,25.29999924,10.00000012
2015-4-22 13:00,47,1009.200012,25.39999962,11.80000007
2015-4-22 14:00,47,1008.099976,25.70000076,13.10000002
2015-4-22 15:00,49,1008,25.89999962,16.10000002
2015-4-22 16:00,47,1007.799988,26.29999924,18.30000007
2015-4-22 17:00,48,1007.599976,25.39999962,21.39999998
2015-4-22 18:00,56,1008.200012,24.70000076,22.69999993
2015-4-22 19:00,62,1008.700012,23.29999924,1.899999976
2015-4-22 20:00,72,1009.5,22.10000038,3.600000024
2015-4-22 21:00,76,1009.900024,21.60000038,5.200000048
2015-4-22 22:00,69,1010.299988,21.70000076,0.600000024
2015-4-22 23:00,72,1010.5,21.39999962,1.200000048
2015-4-23 00:00,76,1010.599976,20.70000076,3
2015-4-23 01:00,78,1010.099976,20.5,1.5
2015-4-23 02:00,81,1009.599976,20.20000076,1.5
2015-4-23 03:00,75,1009.799988,20.60000038,1.100000024
2015-4-23 04:00,78,1009.400024,20.20000076,2.400000095
2015-4-23 05:00,71,1009.700012,20.29999924,3.800000071
2015-4-23 06:00,74,1009.900024,19.89999962,1.100000024
2015-4-23 07:00,74,1010.5,19.89999962,2
2015-4-23 08:00,72,1010.5,20.39999962,3.100000024
2015-4-23 09:00,74,1011.200012,20.89999962,5.500000119
2015-4-23 10:00,65,1011.700012,22.5,1.600000024
2015-4-23 11:00,63,1011.5,22.89999962,3.899999976
2015-4-23 12:00,67,1011.299988,22.60000038,5.600000024
2015-4-23 13:00,64,1010.200012,24.29999924,7.200000048
2015-4-23 14:00,61,1009.799988,24.70000076,9.900000096
2015-4-23 15:00,62,1009.400024,24.79999924,13.60000014
2015-4-23 16:00,63,1009.200012,24.5,16.00000024
2015-4-23 17:00,64,1009,24.20000076,18.50000024
2015-4-23 18:00,69,1009,23,20.20000029
2015-4-23 19:00,73,1009.700012,22.20000076,1.299999952
2015-4-23 20:00,83,1009.799988,20.89999962,2.699999928
2015-4-23 21:00,84,1010.700012,20.79999924,0.699999988
2015-4-23 22:00,89,1011.200012,20.10000038,1.100000024
2015-4-23 23:00,90,1011.400024,20,2.200000048
2015-4-24 00:00,91,1010.599976,20.10000038,0.800000012
2015-4-24 01:00,90,1010.200012,20,1.100000024
2015-4-24 02:00,90,1009.700012,19.89999962,2
2015-4-24 03:00,91,1009.400024,19.89999962,2.800000012
2015-4-24 04:00,90,1009.299988,19.79999924,4.300000012
2015-4-24 05:00,89,1009.5,19.89999962,5.199999988
2015-4-24 06:00,89,1009.900024,19.79999924,6.800000012
2015-4-24 07:00,92,1010.099976,19.5,8.599999964
2015-4-24 08:00,89,1010.599976,20.39999962,9.399999976
2015-4-24 09:00,83,1011,21.39999962,10.39999998
2015-4-24 10:00,78,1011.200012,22.5,0.699999988
2015-4-24 11:00,73,1011.099976,23.89999962,1.899999976
2015-4-24 12:00,67,1010.400024,25,3.899999976
2015-4-24 13:00,63,1009.599976,26.10000038,5.299999952
2015-4-24 14:00,54,1008.799988,27.29999924,1.600000024
2015-4-24 15:00,62,1008.299988,27.29999924,3.099999905
2015-4-24 16:00,68,1008,25.20000076,3.400000095
2015-4-24 17:00,73,1007.900024,24,5.80000019
2015-4-24 18:00,76,1008.099976,23.39999962,7.700000166
2015-4-24 19:00,78,1008.099976,22.70000076,10.50000012
2015-4-24 20:00,82,1008.299988,22.29999924,1.200000048
2015-4-24 21:00,86,1008.700012,21.79999924,2.300000072
2015-4-24 22:00,87,1009.200012,21.60000038,4.200000048
2015-4-24 23:00,88,1009.400024,21.20000076,5.900000096
2015-4-25 00:00,89,1009,20.89999962,6.800000072
2015-4-25 01:00,91,1008.400024,20.5,8.50000012
2015-4-25 02:00,92,1008.099976,20.5,1.200000048
2015-4-25 03:00,92,1007.799988,20.5,1.299999952
2015-4-25 04:00,92,1007.599976,20.5,2.699999928
2015-4-25 05:00,92,1007.900024,20.5,1
2015-4-25 06:00,92,1008.099976,20,1.800000012
2015-4-25 07:00,92,1008.700012,21.10000038,0.800000012
2015-4-25 08:00,80,1009.400024,23.70000076,1.5
2015-4-25 09:00,71,1009.799988,25.20000076,1.600000024
2015-4-25 10:00,68,1010.099976,25.39999962,3.100000024
2015-4-25 11:00,66,1009.799988,26.60000038,4.800000072
2015-4-25 12:00,66,1009.200012,26.79999924,7.50000012
2015-4-25 13:00,64,1008.200012,26.79999924,1.899999976
2015-4-25 14:00,63,1007.299988,27.20000076,1.799999952
2015-4-25 15:00,86,1007,23.89999962,1.600000024
2015-4-25 16:00,86,1006.700012,24.10000038,2.5
2015-4-25 17:00,86,1006.5,24.29999924,0.800000012
2015-4-25 18:00,82,1006.700012,24.70000076,1.5
2015-4-25 19:00,86,1007.200012,23.79999924,1.5
2015-4-25 20:00,88,1007.799988,23.5,2.399999976
2015-4-25 21:00,90,1008.099976,23.10000038,3.600000024
2015-4-25 22:00,91,1008.5,22.89999962,5
2015-4-25 23:00,92,1008.700012,22.70000076,5.699999988
2015-4-26 00:00,92,1008.400024,22.60000038,6.599999964
2015-4-26 01:00,92,1008.099976,22.5,7.399999976
2015-4-26 02:00,89,1007.799988,22.5,1.399999976
2015-4-26 03:00,89,1007.5,22.20000076,0.300000012
2015-4-26 04:00,91,1007.599976,22.20000076,0.500000015
2015-4-26 05:00,84,1007.799988,22.20000076,2.400000095
2015-4-26 06:00,85,1008.299988,22,1.200000048
2015-4-26 07:00,91,1009,21.5,1
2015-4-26 08:00,92,1009.599976,21.39999962,1.899999976
2015-4-26 09:00,92,1010.200012,21.60000038,1.200000048
2015-4-26 10:00,91,1010.400024,21.39999962,1.600000024
2015-4-26 11:00,93,1010.299988,21.5,0.699999988
2015-4-26 12:00,92,1009.799988,21.70000076,0.699999988
2015-4-26 13:00,86,1009,23,0.899999976
2015-4-26 14:00,83,1008,23.60000038,1
2015-4-26 15:00,80,1007.5,24.10000038,0.5
2015-4-26 16:00,82,1007,24.29999924,1.100000024
2015-4-26 17:00,75,1006.5,24.89999962,2.200000048
2015-4-26 18:00,80,1006.799988,24.29999924,0.899999976
2015-4-26 19:00,86,1007.099976,23.5,1.100000024
2015-4-26 20:00,89,1007.299988,22.60000038,1.800000012
2015-4-26 21:00,91,1007.700012,21.79999924,2.699999988
2015-4-26 22:00,93,1007.900024,21.29999924,4.300000012
2015-4-26 23:00,93,1007.700012,21.20000076,5.100000024
2015-4-27 00:00,93,1007.200012,21,6.200000048
2015-4-27 01:00,94,1007.099976,20.5,7.400000096
2015-4-27 02:00,94,1006.700012,20.39999962,8.800000072
2015-4-27 03:00,94,1006,20.20000076,10.00000012
2015-4-27 04:00,94,1005.900024,19.89999962,11.30000007
2015-4-27 05:00,94,1006.200012,19.79999924,12.30000007
2015-4-27 06:00,94,1006.599976,19.70000076,13.70000005
2015-4-27 07:00,94,1007.200012,20.20000076,14.40000004
2015-4-27 08:00,94,1007.599976,21,0.699999988
2015-4-27 09:00,86,1008,22.5,1.200000048
2015-4-27 10:00,73,1008,24.89999962,1.5
2015-4-27 11:00,65,1007.599976,26.39999962,1.5
2015-4-27 12:00,59,1006.799988,27.29999924,3.700000048
2015-4-27 13:00,55,1006,27.70000076,2.700000048
2015-4-27 14:00,53,1004.900024,28.5,5.400000096
2015-4-27 15:00,56,1004.099976,28.20000076,7.600000144
2015-4-27 16:00,55,1003.400024,28.39999962,9.600000144
2015-4-27 17:00,55,1003,28.29999924,12.20000005
2015-4-27 18:00,60,1003,27.60000038,2.599999905
2015-4-27 19:00,66,1003.400024,26.39999962,2.200000048
2015-4-27 20:00,74,1003.700012,25.20000076,3.00000006
2015-4-27 21:00,84,1004.200012,23.29999924,0.600000024
2015-4-27 22:00,88,1005,22.60000038,0.100000001
2015-4-27 23:00,89,1004.900024,22.20000076,0.699999988
2015-4-28 00:00,90,1004.5,22,0.5
2015-4-28 01:00,90,1004.200012,22,0.600000001
2015-4-28 02:00,88,1003.700012,22.89999962,1.899999976
2015-4-28 03:00,90,1003.099976,22.39999962,1.600000024
2015-4-28 04:00,87,1002.700012,22.70000076,2.200000048
2015-4-28 05:00,91,1002.700012,21.89999962,2.900000036
2015-4-28 06:00,91,1003.200012,21.79999924,0.699999988
2015-4-28 07:00,86,1003.799988,22.89999962,2.200000048
2015-4-28 08:00,82,1004.400024,23.70000076,4.600000143
2015-4-28 09:00,76,1004.799988,24.60000038,7.900000095
2015-4-28 10:00,71,1004.799988,25.70000076,10.5
2015-4-28 11:00,64,1004.700012,27.29999924,13.29999995
2015-4-28 12:00,59,1003.900024,27.79999924,15.5
2015-4-28 13:00,56,1003,28.79999924,18.59999991
2015-4-28 14:00,55,1002.200012,29.20000076,21.39999986
2015-4-28 15:00,53,1001.400024,29.60000038,24.19999981
2015-4-28 16:00,56,1000.900024,29.60000038,1.399999976
2015-4-28 17:00,59,1000.700012,29.10000038,4.300000071
2015-4-28 18:00,63,1001.099976,27.89999962,3.400000095
2015-4-28 19:00,72,1001.200012,26.39999962,1.700000048
2015-4-28 20:00,74,1001.599976,26,3.700000048
2015-4-28 21:00,79,1002.200012,25.39999962,6.100000143
2015-4-28 22:00,83,1002.700012,24.89999962,8.300000191
2015-4-28 23:00,85,1002.5,24.70000076,10.10000014
2015-4-29 00:00,89,1002.599976,23.5,0.800000012
2015-4-29 01:00,90,1002.5,23,0.300000012
2015-4-29 02:00,92,1002.099976,22.70000076,0.600000024
2015-4-29 03:00,92,1001.700012,22.39999962,1.200000048
2015-4-29 04:00,93,1001.400024,21.89999962,1.299999952
2015-4-29 05:00,93,1001.900024,21.89999962,2.5
2015-4-29 06:00,93,1002.299988,21.60000038,1.200000048
2015-4-29 07:00,94,1002.799988,22.39999962,0.800000012
2015-4-29 08:00,92,1003.700012,24.20000076,1
2015-4-29 09:00,78,1004.400024,26.39999962,0.899999976
2015-4-29 10:00,73,1004.700012,27,1.100000024
2015-4-29 11:00,69,1004.400024,28.10000038,1.100000024
2015-4-29 12:00,64,1003.599976,29.20000076,1.5
2015-4-29 13:00,60,1002.799988,30.10000038,1.5
2015-4-29 14:00,58,1001.900024,31.29999924,1.299999952
2015-4-29 15:00,51,1001.099976,31.70000076,3
2015-4-29 16:00,53,1000.299988,31.60000038,1.600000024
2015-4-29 17:00,56,1000,30.89999962,4.100000024
2015-4-29 18:00,64,1000.200012,29.5,8.000000119
2015-4-29 19:00,69,1000.900024,28.20000076,2.799999952
2015-4-29 20:00,88,1001.900024,24.39999962,2.799999952
2015-4-29 21:00,91,1003,23.5,6.299999952
2015-4-29 22:00,92,1003.599976,22.79999924,7.599999904
2015-4-29 23:00,93,1004.200012,22.79999924,0.5
2015-4-30 00:00,93,1003.799988,22.79999924,1.700000048
2015-4-30 01:00,93,1003.400024,22.89999962,0.800000012
2015-4-30 02:00,94,1002.599976,22.79999924,2
2015-4-30 03:00,94,1002.099976,22.60000038,3.700000048
2015-4-30 04:00,94,1002,22.5,5.799999953
2015-4-30 05:00,94,1002.099976,22.20000076,7.299999953
2015-4-30 06:00,94,1002.400024,22.39999962,8.500000001
2015-4-30 07:00,94,1003,22.79999924,9.300000013
2015-4-30 08:00,92,1003.799988,23.5,0.5
2015-4-30 09:00,84,1004.400024,25.70000076,1.299999952
2015-4-30 10:00,75,1004.799988,27.20000076,1.600000024
2015-4-30 11:00,68,1004.5,28.60000038,3.800000072
2015-4-30 12:00,66,1003.900024,29.89999962,5.899999977
2015-4-30 13:00,62,1002.900024,29.29999924,7.199999929
2015-4-30 14:00,54,1001.799988,30.89999962,2.400000095
2015-4-30 15:00,51,1000.700012,31.39999962,5.600000143
2015-4-30 16:00,49,999.5999756,31.79999924,8.700000048
2015-4-30 17:00,48,999.2000122,31.5,11.70000005
2015-4-30 18:00,57,999.7999878,30.10000038,15.10000014
2015-4-30 19:00,62,1000.599976,28.5,20.50000024
2015-4-30 20:00,70,1001.299988,27.5,2.400000095
2015-4-30 21:00,74,1002.099976,27.20000076,5.200000047
2015-4-30 22:00,78,1002.900024,26.60000038,7.799999952
2015-4-30 23:00,80,1002.799988,26.29999924,11.29999995
2015-5-1 00:00,82,1002.900024,26.10000038,13.79999995
2015-5-1 01:00,81,1002.099976,26,17.29999995
2015-5-1 02:00,81,1001.400024,25.70000076,21.49999976
2015-5-1 03:00,83,1001,25.29999924,23.99999976
2015-5-1 04:00,82,1000.900024,25.5,27.49999976
2015-5-1 05:00,82,1001.200012,25.39999962,30.29999971
2015-5-1 06:00,83,1001.599976,25.10000038,33.79999971
2015-5-1 07:00,83,1002.200012,25.29999924,37.19999981
2015-5-1 08:00,81,1002.5,25.5,40.5999999
2015-5-1 09:00,75,1002.900024,26.70000076,4.699999809
2015-5-1 10:00,67,1002.799988,27.79999924,5.099999905
2015-5-1 11:00,72,1002.400024,27.20000076,9.599999905
2015-5-1 12:00,67,1001.599976,27.79999924,15.09999991
2015-5-1 13:00,63,1000.799988,29.20000076,4.800000191
2015-5-1 14:00,64,1000.099976,28.60000038,10.80000019
2015-5-1 15:00,71,999.0999756,27.29999924,4.699999809
2015-5-1 16:00,91,999,24,7.599999904
2015-5-1 17:00,89,998.5999756,25.10000038,8.49999988
2015-5-1 18:00,80,999,26.10000038,12.89999998
2015-5-1 19:00,79,999.2000122,25.89999962,17.39999998
2015-5-1 20:00,77,1000.200012,26,20.49999988
2015-5-1 21:00,82,1000.700012,25.89999962,24.49999988
2015-5-1 22:00,82,1001.299988,25.89999962,28.29999983
2015-5-1 23:00,81,1001.5,25.89999962,33.10000002
2015-5-2 00:00,83,1001.700012,26,37.10000002
2015-5-2 01:00,84,1001.099976,25.79999924,40.60000002
2015-5-2 02:00,85,1000.400024,25.60000038,44.69999993
2015-5-2 03:00,83,1000.099976,25.60000038,48.19999993
2015-5-2 04:00,85,999.7999878,25.5,51.39999998
2015-5-2 05:00,85,999.7000122,25.60000038,55.10000002
2015-5-2 06:00,84,1000.099976,25.79999924,58.89999998
2015-5-2 07:00,82,1000.400024,26,63.89999998
2015-5-2 08:00,82,1001.099976,26.10000038,68.09999979
2015-5-2 09:00,77,1001.599976,27,72.49999988
2015-5-2 10:00,72,1001.5,27.29999924,5.400000095
2015-5-2 11:00,74,1001.900024,27,8.100000143
2015-5-2 12:00,64,1000.900024,29.39999962,13.29999995
2015-5-2 13:00,68,1000.599976,28.70000076,18.29999995
2015-5-2 14:00,65,999.5999756,29.70000076,21.20000005
2015-5-2 15:00,64,998.9000244,30.39999962,24.5
2015-5-2 16:00,70,998.5999756,29.20000076,3
2015-5-2 17:00,67,998.0999756,29.5,3.900000095
2015-5-2 18:00,66,998,29.29999924,7.900000095
2015-5-2 19:00,81,998.9000244,27.29999924,2.900000095
2015-5-2 20:00,83,999.7999878,26.70000076,2.599999905
2015-5-2 21:00,85,1000.5,25.60000038,1.200000048
2015-5-2 22:00,85,1001,25.70000076,2.200000048
2015-5-2 23:00,86,1001.299988,25.60000038,3.200000048
2015-5-3 00:00,88,1001.099976,25.79999924,0.899999976
2015-5-3 01:00,88,1001,26,2.600000024
2015-5-3 02:00,87,1000.700012,26,4
2015-5-3 03:00,88,1000.200012,25.70000076,4.899999976
2015-5-3 04:00,89,1000.099976,25.39999962,0.300000012
2015-5-3 05:00,89,1000.400024,25.39999962,1.5
2015-5-3 06:00,90,1000.900024,25.29999924,2.399999976
2015-5-3 07:00,89,1001.599976,25.70000076,3.299999952
2015-5-3 08:00,82,1002.5,26.79999924,1
2015-5-3 09:00,80,1002.700012,27,2.200000048
2015-5-3 10:00,75,1002.599976,28.39999962,5.200000048
2015-5-3 11:00,70,1002.200012,29.5,8.100000143
2015-5-3 12:00,65,1001.599976,30.70000076,10.50000024
2015-5-3 13:00,61,1000.799988,31,12.80000019
2015-5-3 14:00,57,999.9000244,31.70000076,15.60000014
2015-5-3 15:00,60,998.9000244,31.79999924,3
2015-5-3 16:00,65,998.2999878,31.39999962,6
2015-5-3 17:00,72,998.2000122,28.89999962,2.5
2015-5-3 18:00,84,999.5999756,25.10000038,8.399999619
2015-5-3 19:00,93,999.2000122,24.29999924,1.200000048
2015-5-3 20:00,93,1000.599976,24.79999924,1.799999952
2015-5-3 21:00,94,1001.599976,25,1.200000048
2015-5-3 22:00,94,1001.799988,25.70000076,1.299999952
2015-5-3 23:00,94,1001.700012,25.79999924,1.700000048
2015-5-4 00:00,93,1001.700012,26,3.799999953
2015-5-4 01:00,93,1001.5,26.10000038,0.200000003
2015-5-4 02:00,90,1001,26.20000076,3.099999905
2015-5-4 03:00,90,1000.599976,26.10000038,5.099999905
2015-5-4 04:00,91,1000.400024,26,1.399999976
2015-5-4 05:00,91,1000.700012,25.89999962,0.400000006
2015-5-4 06:00,92,1001.299988,25.79999924,0.700000018
2015-5-4 07:00,92,1002.099976,25.89999962,0.900000021
2015-5-4 08:00,89,1002.599976,26.60000038,0.699999988
2015-5-4 09:00,84,1002.900024,27.10000038,2
2015-5-4 10:00,79,1002.900024,28.89999962,2.5
2015-5-4 11:00,72,1002.5,29.20000076,3.5
2015-5-4 12:00,70,1001.900024,30.10000038,5.700000048
2015-5-4 13:00,63,1001.099976,30.79999924,10.10000014
2015-5-4 14:00,65,1000,31.60000038,14.60000014
2015-5-4 15:00,63,999.0999756,31.60000038,18.60000014
2015-5-4 16:00,67,998.5999756,31,21.9000001
2015-5-4 17:00,69,998.2999878,29.70000076,25.70000005
2015-5-4 18:00,73,998.4000244,29.10000038,2.700000048
2015-5-4 19:00,75,998.7000122,28.39999962,7.299999953
2015-5-4 20:00,85,1000,26.89999962,9.199999929
2015-5-4 21:00,92,1001.799988,24.5,4.300000191
2015-5-4 22:00,92,1002,23.70000076,1.600000024
2015-5-4 23:00,93,1003.700012,23.70000076,2.099999905
2015-5-5 00:00,94,1002.599976,23.70000076,4.099999905
2015-5-5 01:00,93,1002.200012,23.89999962,0.300000012
2015-5-5 02:00,94,1001.599976,23.89999962,0.899999976
2015-5-5 03:00,94,1000.599976,24,0.400000006
2015-5-5 04:00,94,1000.400024,23.79999924,0.800000012
2015-5-5 05:00,94,1000.299988,23.70000076,1.5
2015-5-5 06:00,94,1000.700012,23.70000076,1.899999976
2015-5-5 07:00,94,1000.799988,24.10000038,1
2015-5-5 08:00,93,1001.299988,25,1.800000012
2015-5-5 09:00,90,1001.599976,25.29999924,2.699999988
2015-5-5 10:00,92,1002.099976,25.10000038,1.600000024
2015-5-5 11:00,87,1001.299988,24.29999924,1.100000024
2015-5-5 12:00,79,1000.5,27.29999924,2.600000024
2015-5-5 13:00,69,1000,28.20000076,1.600000024
2015-5-5 14:00,73,998.9000244,27.89999962,2.800000072
2015-5-5 15:00,72,997.9000244,29.39999962,4.899999977
2015-5-5 16:00,72,997.0999756,29.29999924,3.799999952
2015-5-5 17:00,79,996.9000244,27.79999924,3.900000095
2015-5-5 18:00,84,998,26.70000076,7
2015-5-5 19:00,91,998.4000244,25.60000038,10.09999991
